thrower_x,thrower_y,possession_num,possession_throw,game_quarter,quarter_point,is_home_team,home_team_score,away_team_score,gameID,total_points,home_teamID,away_teamID,times,home_team_win,score_diff
17.92,44.85,1,6,4,0,False,19,16,2023-06-30-DC-NY,35,empire,breeze,157.77777777777777,1,3
19.67,70.84,1,7,4,0,False,19,16,2023-06-30-DC-NY,35,empire,breeze,153.33333333333334,1,3
17.19,80.82,1,8,4,0,False,19,16,2023-06-30-DC-NY,35,empire,breeze,148.88888888888889,1,3
9.83,74.12,1,9,4,0,False,19,16,2023-06-30-DC-NY,35,empire,breeze,144.44444444444446,1,3
13.18,80.6,1,10,4,0,False,19,16,2023-06-30-DC-NY,35,empire,breeze,140.0,1,3
-3.28,14.86,1,1,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,139.0,1,2
0.68,26.45,1,2,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,134.4,1,2
13.36,35.04,1,3,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,129.8,1,2
17.52,43.56,1,4,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,125.2,1,2
7.7,49.84,1,5,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,120.6,1,2
0.2,43.7,1,6,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,116.0,1,2
-7.85,54.4,1,7,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,111.4,1,2
1.7,48.54,1,8,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,106.80000000000001,1,2
-8.6,50.45,1,9,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,102.2,1,2
-11.6,60.4,1,10,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,97.6,1,2
-0.82,49.43,1,11,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,93.0,1,2
-10.99,55.02,1,12,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,88.4,1,2
-16.1,62.24,1,13,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,83.80000000000001,1,2
-18.49,72.13,1,14,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,79.2,1,2
-21.35,81.4,1,15,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,74.60000000000001,1,2
-3.07,82.77,1,16,4,0,True,19,17,2023-06-30-DC-NY,36,empire,breeze,70.0,1,2
4.29,14.85,1,1,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,69.0,1,3
-11.59,21.26,1,2,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,62.0,1,3
-17.49,26.21,1,3,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,55.0,1,3
-2.99,26.14,1,4,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,48.0,1,3
5.53,35.31,1,5,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,41.0,1,3
4.51,42.01,1,6,4,0,False,20,17,2023-06-30-DC-NY,37,empire,breeze,34.0,1,3
-25.92,74.04,1,1,4,0,True,20,17,2023-06-30-DC-NY,37,empire,breeze,27.0,1,3
10.63,29.99,1,1,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,26.0,1,4
-1.83,29.05,1,2,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,21.0,1,4
-9.55,39.68,1,3,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,16.0,1,4
-18.29,69.53,1,4,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,11.0,1,4
-10.64,75.29,1,5,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,6.0,1,4
5.1,76.89,1,6,4,0,False,21,17,2023-06-30-DC-NY,38,empire,breeze,1.0,1,4
-0.82,36.95,1,1,4,0,True,21,18,2023-06-30-DC-NY,39,empire,breeze,0.0,1,3
